venta_id,ticketid,productoid,producto,ticketid_producto,fecha,fecha_ruta,rutaid,cantidad,preciounit,ingresos_total,pasajeros,objetivoventas
18696,2076,2,Cerveza,2076 - Cerveza,2024-02-21,2024-02-21_AGP-MAD,6,3,8.33,24.99,66,14.48
18697,2077,6,Café,2077 - Café,2024-02-21,2024-02-21_AGP-MAD,6,3,4.46,13.38,66,18.34
18698,2078,3,Bocadillo,2078 - Bocadillo,2024-02-21,2024-02-21_BCN-PMI,7,3,10.3,30.9,199,8.92
18699,2079,3,Bocadillo,2079 - Bocadillo,2024-02-21,2024-02-21_BCN-PMI,7,1,10.37,10.37,199,15.04
18700,2079,1,Agua,2079 - Agua,2024-02-21,2024-02-21_BCN-PMI,7,3,2.27,6.81,199,13.62
18701,2079,5,Refresco,2079 - Refresco,2024-02-21,2024-02-21_BCN-PMI,7,1,3.5,3.5,199,7.92
18702,2080,6,Café,2080 - Café,2024-02-21,2024-02-21_BCN-PMI,7,2,3.66,7.32,199,14.89
18703,2080,1,Agua,2080 - Agua,2024-02-21,2024-02-21_BCN-PMI,7,1,2.94,2.94,199,9.91
18704,2081,4,Snack,2081 - Snack,2024-02-21,2024-02-21_PMI-BCN,8,1,6.46,6.46,108,11.91
18705,2081,5,Refresco,2081 - Refresco,2024-02-21,2024-02-21_PMI-BCN,8,3,3.22,9.66,108,16.62
18706,2081,2,Cerveza,2081 - Cerveza,2024-02-21,2024-02-21_PMI-BCN,8,2,7.84,15.68,108,15.3
18707,2082,4,Snack,2082 - Snack,2024-02-21,2024-02-21_PMI-BCN,8,2,6.06,12.12,108,10.43
18708,2083,6,Café,2083 - Café,2024-02-21,2024-02-21_PMI-BCN,8,3,4.43,13.29,108,13.97
18709,2083,3,Bocadillo,2083 - Bocadillo,2024-02-21,2024-02-21_PMI-BCN,8,3,9.92,29.76,108,15.93
18710,2084,5,Refresco,2084 - Refresco,2024-02-21,2024-02-21_PMI-BCN,8,3,3.64,10.92,108,6.72
18711,2084,6,Café,2084 - Café,2024-02-21,2024-02-21_PMI-BCN,8,2,3.71,7.42,108,15.36
18712,2085,2,Cerveza,2085 - Cerveza,2024-02-21,2024-02-21_PMI-BCN,8,2,8.07,16.14,108,18.29
18713,2085,5,Refresco,2085 - Refresco,2024-02-21,2024-02-21_PMI-BCN,8,2,3.68,7.36,108,17.19
18714,2085,4,Snack,2085 - Snack,2024-02-21,2024-02-21_PMI-BCN,8,3,5.63,16.89,108,12.87
18715,2086,5,Refresco,2086 - Refresco,2024-02-21,2024-02-21_PMI-BCN,8,3,3.04,9.12,108,10.67
18716,2087,4,Snack,2087 - Snack,2024-02-21,2024-02-21_PMI-BCN,8,1,5.68,5.68,108,10.81
18643,2049,3,Bocadillo,2049 - Bocadillo,2024-02-21,2024-02-21_MAD-BCN,1,2,9.79,19.58,235,6.8
18644,2049,4,Snack,2049 - Snack,2024-02-21,2024-02-21_MAD-BCN,1,1,6.17,6.17,235,14.31
18645,2049,5,Refresco,2049 - Refresco,2024-02-21,2024-02-21_MAD-BCN,1,1,3.4,3.4,235,18.51
18646,2050,2,Cerveza,2050 - Cerveza,2024-02-21,2024-02-21_MAD-BCN,1,2,8.41,16.82,235,14.78
18787,2124,5,Refresco,2124 - Refresco,2024-02-22,2024-02-22_BCN-PMI,7,1,3.05,3.05,121,14.57
18788,2125,1,Agua,2125 - Agua,2024-02-22,2024-02-22_PMI-BCN,8,2,2.32,4.64,236,13.19
18789,2125,5,Refresco,2125 - Refresco,2024-02-22,2024-02-22_PMI-BCN,8,3,3.31,9.93,236,14.08
18790,2126,1,Agua,2126 - Agua,2024-02-22,2024-02-22_PMI-BCN,8,2,2.48,4.96,236,8.56
18791,2126,4,Snack,2126 - Snack,2024-02-22,2024-02-22_PMI-BCN,8,3,6.02,18.06,236,15.39
18792,2127,2,Cerveza,2127 - Cerveza,2024-02-22,2024-02-22_PMI-BCN,8,1,8.22,8.22,236,11.96
18793,2127,4,Snack,2127 - Snack,2024-02-22,2024-02-22_PMI-BCN,8,3,6.12,18.36,236,7.64
18795,2128,5,Refresco,2128 - Refresco,2024-02-22,2024-02-22_PMI-BCN,8,1,3.51,3.51,236,12.72
18794,2128,6,Café,2128 - Café,2024-02-22,2024-02-22_PMI-BCN,8,1,4.47,4.47,236,10.47
18798,2130,6,Café,2130 - Café,2024-02-22,2024-02-22_PMI-BCN,8,1,3.99,3.99,236,17.4
18797,2129,2,Cerveza,2129 - Cerveza,2024-02-22,2024-02-22_PMI-BCN,8,2,7.92,15.84,236,16.91
18796,2129,6,Café,2129 - Café,2024-02-22,2024-02-22_PMI-BCN,8,3,4.18,12.54,236,15.38
18717,2088,4,Snack,2088 - Snack,2024-02-22,2024-02-22_MAD-BCN,1,3,5.69,17.07,72,12.67
18718,2088,3,Bocadillo,2088 - Bocadillo,2024-02-22,2024-02-22_MAD-BCN,1,3,9.61,28.83,72,13.18
18719,2088,2,Cerveza,2088 - Cerveza,2024-02-22,2024-02-22_MAD-BCN,1,2,8.02,16.04,72,9.41
18720,2089,5,Refresco,2089 - Refresco,2024-02-22,2024-02-22_MAD-BCN,1,3,3.03,9.09,72,11.99
18721,2089,6,Café,2089 - Café,2024-02-22,2024-02-22_MAD-BCN,1,3,4.11,12.33,72,18.58
18722,2090,5,Refresco,2090 - Refresco,2024-02-22,2024-02-22_MAD-BCN,1,2,3.31,6.62,72,17.67
18723,2090,3,Bocadillo,2090 - Bocadillo,2024-02-22,2024-02-22_MAD-BCN,1,2,9.56,19.12,72,10.43
18724,2091,5,Refresco,2091 - Refresco,2024-02-22,2024-02-22_MAD-BCN,1,3,3.32,9.96,72,9.54
18725,2092,4,Snack,2092 - Snack,2024-02-22,2024-02-22_MAD-BCN,1,2,5.81,11.62,72,16.84
18726,2093,3,Bocadillo,2093 - Bocadillo,2024-02-22,2024-02-22_MAD-BCN,1,2,10.28,20.56,72,18.59
18727,2094,2,Cerveza,2094 - Cerveza,2024-02-22,2024-02-22_MAD-BCN,1,3,7.98,23.94,72,12.83
18728,2095,6,Café,2095 - Café,2024-02-22,2024-02-22_BCN-MAD,2,1,3.69,3.69,177,8.64
18729,2095,4,Snack,2095 - Snack,2024-02-22,2024-02-22_BCN-MAD,2,1,6.15,6.15,177,15.07
18730,2095,1,Agua,2095 - Agua,2024-02-22,2024-02-22_BCN-MAD,2,3,2.9,8.7,177,11.77
18731,2096,4,Snack,2096 - Snack,2024-02-22,2024-02-22_BCN-MAD,2,1,6.19,6.19,177,13.78
18732,2097,4,Snack,2097 - Snack,2024-02-22,2024-02-22_BCN-MAD,2,2,6.02,12.04,177,16.23
18733,2097,3,Bocadillo,2097 - Bocadillo,2024-02-22,2024-02-22_BCN-MAD,2,3,9.92,29.76,177,11.09
18734,2097,1,Agua,2097 - Agua,2024-02-22,2024-02-22_BCN-MAD,2,3,3.0,9.0,177,19.92
18735,2098,4,Snack,2098 - Snack,2024-02-22,2024-02-22_BCN-MAD,2,3,5.86,17.58,177,12.94
18736,2098,1,Agua,2098 - Agua,2024-02-22,2024-02-22_BCN-MAD,2,3,2.65,7.95,177,8.93
18737,2099,6,Café,2099 - Café,2024-02-22,2024-02-22_MAD-PMI,3,3,4.35,13.05,86,8.02
18738,2100,2,Cerveza,2100 - Cerveza,2024-02-22,2024-02-22_MAD-PMI,3,3,8.22,24.66,86,10.18
18739,2101,3,Bocadillo,2101 - Bocadillo,2024-02-22,2024-02-22_PMI-MAD,4,1,9.54,9.54,225,9.14
18740,2102,1,Agua,2102 - Agua,2024-02-22,2024-02-22_PMI-MAD,4,3,2.74,8.22,225,9.72
18741,2103,4,Snack,2103 - Snack,2024-02-22,2024-02-22_PMI-MAD,4,2,6.41,12.82,225,7.91
18742,2103,1,Agua,2103 - Agua,2024-02-22,2024-02-22_PMI-MAD,4,2,2.82,5.64,225,19.51
18743,2104,5,Refresco,2104 - Refresco,2024-02-22,2024-02-22_PMI-MAD,4,3,3.26,9.78,225,13.76
18744,2104,1,Agua,2104 - Agua,2024-02-22,2024-02-22_PMI-MAD,4,2,2.6,5.2,225,14.58
18745,2104,6,Café,2104 - Café,2024-02-22,2024-02-22_PMI-MAD,4,1,3.55,3.55,225,17.16
18746,2105,3,Bocadillo,2105 - Bocadillo,2024-02-22,2024-02-22_PMI-MAD,4,1,10.1,10.1,225,14.8
18747,2105,1,Agua,2105 - Agua,2024-02-22,2024-02-22_PMI-MAD,4,2,2.99,5.98,225,19.36
18748,2106,4,Snack,2106 - Snack,2024-02-22,2024-02-22_PMI-MAD,4,2,6.1,12.2,225,9.23
18749,2106,2,Cerveza,2106 - Cerveza,2024-02-22,2024-02-22_PMI-MAD,4,2,8.1,16.2,225,18.71
18750,2107,3,Bocadillo,2107 - Bocadillo,2024-02-22,2024-02-22_MAD-AGP,5,2,10.16,20.32,78,11.09
18751,2107,5,Refresco,2107 - Refresco,2024-02-22,2024-02-22_MAD-AGP,5,3,3.79,11.37,78,9.26
18752,2108,3,Bocadillo,2108 - Bocadillo,2024-02-22,2024-02-22_MAD-AGP,5,1,9.93,9.93,78,13.71
18753,2108,4,Snack,2108 - Snack,2024-02-22,2024-02-22_MAD-AGP,5,3,5.81,17.43,78,8.7
18754,2109,3,Bocadillo,2109 - Bocadillo,2024-02-22,2024-02-22_MAD-AGP,5,1,10.36,10.36,78,15.87
18755,2109,5,Refresco,2109 - Refresco,2024-02-22,2024-02-22_MAD-AGP,5,1,3.37,3.37,78,10.65
18756,2110,5,Refresco,2110 - Refresco,2024-02-22,2024-02-22_MAD-AGP,5,1,3.56,3.56,78,14.52
18757,2110,2,Cerveza,2110 - Cerveza,2024-02-22,2024-02-22_MAD-AGP,5,2,7.86,15.72,78,7.96
18758,2111,2,Cerveza,2111 - Cerveza,2024-02-22,2024-02-22_MAD-AGP,5,3,8.4,25.2,78,10.87
18759,2111,1,Agua,2111 - Agua,2024-02-22,2024-02-22_MAD-AGP,5,1,2.88,2.88,78,11.12
18760,2112,2,Cerveza,2112 - Cerveza,2024-02-22,2024-02-22_MAD-AGP,5,1,7.56,7.56,78,10.58
18761,2113,6,Café,2113 - Café,2024-02-22,2024-02-22_AGP-MAD,6,2,3.76,7.52,149,17.42
18762,2113,3,Bocadillo,2113 - Bocadillo,2024-02-22,2024-02-22_AGP-MAD,6,2,10.3,20.6,149,15.44
18763,2113,4,Snack,2113 - Snack,2024-02-22,2024-02-22_AGP-MAD,6,3,6.16,18.48,149,10.19
18764,2114,1,Agua,2114 - Agua,2024-02-22,2024-02-22_AGP-MAD,6,1,2.6,2.6,149,15.59
18765,2115,6,Café,2115 - Café,2024-02-22,2024-02-22_AGP-MAD,6,1,3.77,3.77,149,16.73
18766,2115,4,Snack,2115 - Snack,2024-02-22,2024-02-22_AGP-MAD,6,3,5.96,17.88,149,18.1
18767,2116,3,Bocadillo,2116 - Bocadillo,2024-02-22,2024-02-22_AGP-MAD,6,3,9.72,29.16,149,6.49
18768,2116,4,Snack,2116 - Snack,2024-02-22,2024-02-22_AGP-MAD,6,1,5.65,5.65,149,18.55
18769,2117,5,Refresco,2117 - Refresco,2024-02-22,2024-02-22_AGP-MAD,6,2,3.84,7.68,149,15.75
18770,2118,5,Refresco,2118 - Refresco,2024-02-22,2024-02-22_BCN-PMI,7,3,3.37,10.11,121,15.07
18771,2118,2,Cerveza,2118 - Cerveza,2024-02-22,2024-02-22_BCN-PMI,7,2,8.49,16.98,121,11.98
18772,2118,1,Agua,2118 - Agua,2024-02-22,2024-02-22_BCN-PMI,7,1,2.91,2.91,121,9.82
18773,2119,2,Cerveza,2119 - Cerveza,2024-02-22,2024-02-22_BCN-PMI,7,3,8.49,25.47,121,10.62
18774,2120,4,Snack,2120 - Snack,2024-02-22,2024-02-22_BCN-PMI,7,1,5.89,5.89,121,10.84
18775,2120,6,Café,2120 - Café,2024-02-22,2024-02-22_BCN-PMI,7,2,4.29,8.58,121,19.73
18776,2120,5,Refresco,2120 - Refresco,2024-02-22,2024-02-22_BCN-PMI,7,1,3.89,3.89,121,13.28
18777,2121,6,Café,2121 - Café,2024-02-22,2024-02-22_BCN-PMI,7,3,3.64,10.92,121,11.19
18778,2121,2,Cerveza,2121 - Cerveza,2024-02-22,2024-02-22_BCN-PMI,7,2,7.63,15.26,121,7.66
18779,2121,1,Agua,2121 - Agua,2024-02-22,2024-02-22_BCN-PMI,7,3,2.86,8.58,121,14.48
18780,2122,5,Refresco,2122 - Refresco,2024-02-22,2024-02-22_BCN-PMI,7,2,3.11,6.22,121,12.57
18781,2122,6,Café,2122 - Café,2024-02-22,2024-02-22_BCN-PMI,7,2,3.62,7.24,121,14.48
18782,2122,2,Cerveza,2122 - Cerveza,2024-02-22,2024-02-22_BCN-PMI,7,3,8.44,25.32,121,13.88
18783,2123,1,Agua,2123 - Agua,2024-02-22,2024-02-22_BCN-PMI,7,1,2.91,2.91,121,18.26
18784,2123,3,Bocadillo,2123 - Bocadillo,2024-02-22,2024-02-22_BCN-PMI,7,2,9.62,19.24,121,17.02
18785,2123,6,Café,2123 - Café,2024-02-22,2024-02-22_BCN-PMI,7,1,3.57,3.57,121,12.86
18786,2124,3,Bocadillo,2124 - Bocadillo,2024-02-22,2024-02-22_BCN-PMI,7,3,10.18,30.54,121,7.33
18830,2148,2,Cerveza,2148 - Cerveza,2024-02-23,2024-02-23_AGP-MAD,6,2,7.85,15.7,182,15.61
18799,2131,5,Refresco,2131 - Refresco,2024-02-23,2024-02-23_MAD-BCN,1,1,3.8,3.8,86,8.75
18800,2132,1,Agua,2132 - Agua,2024-02-23,2024-02-23_MAD-BCN,1,1,2.04,2.04,86,10.23
18801,2132,4,Snack,2132 - Snack,2024-02-23,2024-02-23_MAD-BCN,1,1,5.78,5.78,86,6.7
18802,2132,6,Café,2132 - Café,2024-02-23,2024-02-23_MAD-BCN,1,3,4.11,12.33,86,17.3
18803,2133,1,Agua,2133 - Agua,2024-02-23,2024-02-23_MAD-BCN,1,3,2.81,8.43,86,6.0
18804,2133,6,Café,2133 - Café,2024-02-23,2024-02-23_MAD-BCN,1,1,3.51,3.51,86,10.97
18805,2134,1,Agua,2134 - Agua,2024-02-23,2024-02-23_BCN-MAD,2,2,2.84,5.68,206,12.12
18806,2134,2,Cerveza,2134 - Cerveza,2024-02-23,2024-02-23_BCN-MAD,2,2,7.99,15.98,206,16.01
18807,2135,6,Café,2135 - Café,2024-02-23,2024-02-23_BCN-MAD,2,1,3.91,3.91,206,11.6
18808,2135,1,Agua,2135 - Agua,2024-02-23,2024-02-23_BCN-MAD,2,3,2.44,7.32,206,19.87
18809,2136,6,Café,2136 - Café,2024-02-23,2024-02-23_MAD-PMI,3,2,3.64,7.28,144,8.74
18810,2136,3,Bocadillo,2136 - Bocadillo,2024-02-23,2024-02-23_MAD-PMI,3,1,10.1,10.1,144,10.07
18811,2137,4,Snack,2137 - Snack,2024-02-23,2024-02-23_MAD-PMI,3,1,6.36,6.36,144,11.82
18812,2138,5,Refresco,2138 - Refresco,2024-02-23,2024-02-23_MAD-PMI,3,1,3.2,3.2,144,16.89
18813,2138,1,Agua,2138 - Agua,2024-02-23,2024-02-23_MAD-PMI,3,2,2.45,4.9,144,12.11
18814,2138,4,Snack,2138 - Snack,2024-02-23,2024-02-23_MAD-PMI,3,1,5.93,5.93,144,11.23
18815,2139,1,Agua,2139 - Agua,2024-02-23,2024-02-23_MAD-PMI,3,1,2.82,2.82,144,13.62
18816,2139,2,Cerveza,2139 - Cerveza,2024-02-23,2024-02-23_MAD-PMI,3,3,7.78,23.34,144,16.22
18817,2139,5,Refresco,2139 - Refresco,2024-02-23,2024-02-23_MAD-PMI,3,2,3.79,7.58,144,8.57
18818,2140,6,Café,2140 - Café,2024-02-23,2024-02-23_PMI-MAD,4,1,3.92,3.92,78,15.45
18819,2140,4,Snack,2140 - Snack,2024-02-23,2024-02-23_PMI-MAD,4,1,5.83,5.83,78,16.67
18820,2141,6,Café,2141 - Café,2024-02-23,2024-02-23_PMI-MAD,4,2,4.34,8.68,78,17.28
18821,2142,2,Cerveza,2142 - Cerveza,2024-02-23,2024-02-23_PMI-MAD,4,3,8.23,24.69,78,6.34
18822,2142,6,Café,2142 - Café,2024-02-23,2024-02-23_PMI-MAD,4,1,4.33,4.33,78,13.44
18823,2142,5,Refresco,2142 - Refresco,2024-02-23,2024-02-23_PMI-MAD,4,2,3.78,7.56,78,12.1
18824,2143,5,Refresco,2143 - Refresco,2024-02-23,2024-02-23_MAD-AGP,5,3,3.14,9.42,207,19.95
18825,2144,2,Cerveza,2144 - Cerveza,2024-02-23,2024-02-23_MAD-AGP,5,2,7.86,15.72,207,15.14
18826,2145,5,Refresco,2145 - Refresco,2024-02-23,2024-02-23_AGP-MAD,6,2,3.93,7.86,182,10.98
18827,2146,4,Snack,2146 - Snack,2024-02-23,2024-02-23_AGP-MAD,6,2,5.87,11.74,182,7.53
18828,2147,5,Refresco,2147 - Refresco,2024-02-23,2024-02-23_AGP-MAD,6,2,3.33,6.66,182,11.23
18829,2147,1,Agua,2147 - Agua,2024-02-23,2024-02-23_AGP-MAD,6,2,2.03,4.06,182,11.15
18831,2148,6,Café,2148 - Café,2024-02-23,2024-02-23_AGP-MAD,6,2,4.24,8.48,182,19.44
18832,2148,1,Agua,2148 - Agua,2024-02-23,2024-02-23_AGP-MAD,6,1,2.42,2.42,182,18.56
18833,2149,2,Cerveza,2149 - Cerveza,2024-02-23,2024-02-23_AGP-MAD,6,3,8.27,24.81,182,13.31
18834,2149,1,Agua,2149 - Agua,2024-02-23,2024-02-23_AGP-MAD,6,2,2.97,5.94,182,17.02
18835,2149,3,Bocadillo,2149 - Bocadillo,2024-02-23,2024-02-23_AGP-MAD,6,1,10.07,10.07,182,16.83
18836,2150,4,Snack,2150 - Snack,2024-02-23,2024-02-23_AGP-MAD,6,3,6.21,18.63,182,18.58
18837,2150,3,Bocadillo,2150 - Bocadillo,2024-02-23,2024-02-23_AGP-MAD,6,2,10.07,20.14,182,19.2
18838,2150,5,Refresco,2150 - Refresco,2024-02-23,2024-02-23_AGP-MAD,6,3,3.6,10.8,182,11.45
18839,2151,1,Agua,2151 - Agua,2024-02-23,2024-02-23_AGP-MAD,6,2,2.54,5.08,182,9.41
18840,2151,5,Refresco,2151 - Refresco,2024-02-23,2024-02-23_AGP-MAD,6,1,3.17,3.17,182,15.44
18841,2151,2,Cerveza,2151 - Cerveza,2024-02-23,2024-02-23_AGP-MAD,6,1,7.52,7.52,182,18.82
18842,2152,3,Bocadillo,2152 - Bocadillo,2024-02-23,2024-02-23_BCN-PMI,7,3,9.9,29.7,151,14.04
18843,2153,1,Agua,2153 - Agua,2024-02-23,2024-02-23_BCN-PMI,7,3,2.02,6.06,151,11.95
18844,2154,3,Bocadillo,2154 - Bocadillo,2024-02-23,2024-02-23_BCN-PMI,7,3,9.5,28.5,151,18.27
18845,2154,5,Refresco,2154 - Refresco,2024-02-23,2024-02-23_BCN-PMI,7,3,3.98,11.94,151,15.41
18846,2155,2,Cerveza,2155 - Cerveza,2024-02-23,2024-02-23_BCN-PMI,7,1,7.77,7.77,151,7.16
18847,2155,3,Bocadillo,2155 - Bocadillo,2024-02-23,2024-02-23_BCN-PMI,7,3,9.78,29.34,151,17.82
18848,2156,1,Agua,2156 - Agua,2024-02-23,2024-02-23_BCN-PMI,7,3,2.74,8.22,151,17.67
18849,2156,3,Bocadillo,2156 - Bocadillo,2024-02-23,2024-02-23_BCN-PMI,7,1,9.66,9.66,151,10.41
18850,2157,6,Café,2157 - Café,2024-02-23,2024-02-23_BCN-PMI,7,3,3.72,11.16,151,16.45
18851,2157,5,Refresco,2157 - Refresco,2024-02-23,2024-02-23_BCN-PMI,7,3,3.98,11.94,151,12.67
18852,2158,5,Refresco,2158 - Refresco,2024-02-23,2024-02-23_BCN-PMI,7,2,3.42,6.84,151,7.58
18853,2158,1,Agua,2158 - Agua,2024-02-23,2024-02-23_BCN-PMI,7,1,2.43,2.43,151,15.48
18854,2158,6,Café,2158 - Café,2024-02-23,2024-02-23_BCN-PMI,7,3,4.28,12.84,151,19.46
18855,2159,4,Snack,2159 - Snack,2024-02-23,2024-02-23_PMI-BCN,8,3,6.2,18.6,123,6.44
18856,2160,5,Refresco,2160 - Refresco,2024-02-23,2024-02-23_PMI-BCN,8,3,3.86,11.58,123,15.79
18857,2161,3,Bocadillo,2161 - Bocadillo,2024-02-23,2024-02-23_PMI-BCN,8,1,9.9,9.9,123,7.32
18858,2161,6,Café,2161 - Café,2024-02-23,2024-02-23_PMI-BCN,8,1,4.03,4.03,123,13.06
18859,2161,2,Cerveza,2161 - Cerveza,2024-02-23,2024-02-23_PMI-BCN,8,3,7.62,22.86,123,11.7
18860,2162,1,Agua,2162 - Agua,2024-02-23,2024-02-23_PMI-BCN,8,2,2.09,4.18,123,10.81
18861,2162,6,Café,2162 - Café,2024-02-23,2024-02-23_PMI-BCN,8,3,4.39,13.17,123,6.71
18862,2163,5,Refresco,2163 - Refresco,2024-02-23,2024-02-23_PMI-BCN,8,2,3.98,7.96,123,15.36
18863,2163,3,Bocadillo,2163 - Bocadillo,2024-02-23,2024-02-23_PMI-BCN,8,3,9.92,29.76,123,18.38
18864,2163,1,Agua,2163 - Agua,2024-02-23,2024-02-23_PMI-BCN,8,1,2.58,2.58,123,19.41
18865,2164,3,Bocadillo,2164 - Bocadillo,2024-02-23,2024-02-23_PMI-BCN,8,2,9.53,19.06,123,17.11
18866,2164,6,Café,2164 - Café,2024-02-23,2024-02-23_PMI-BCN,8,2,3.7,7.4,123,19.39
18901,2181,4,Snack,2181 - Snack,2024-02-24,2024-02-24_MAD-PMI,3,1,5.89,5.89,171,18.83
18909,2185,1,Agua,2185 - Agua,2024-02-24,2024-02-24_PMI-MAD,4,3,2.56,7.68,203,14.2
18910,2185,5,Refresco,2185 - Refresco,2024-02-24,2024-02-24_PMI-MAD,4,1,3.69,3.69,203,10.03
18911,2185,2,Cerveza,2185 - Cerveza,2024-02-24,2024-02-24_PMI-MAD,4,3,7.73,23.19,203,18.16
18912,2186,5,Refresco,2186 - Refresco,2024-02-24,2024-02-24_PMI-MAD,4,2,3.19,6.38,203,7.62
18913,2186,1,Agua,2186 - Agua,2024-02-24,2024-02-24_PMI-MAD,4,1,2.85,2.85,203,19.81
18914,2187,4,Snack,2187 - Snack,2024-02-24,2024-02-24_PMI-MAD,4,1,5.74,5.74,203,19.43
18915,2187,5,Refresco,2187 - Refresco,2024-02-24,2024-02-24_PMI-MAD,4,1,3.3,3.3,203,6.3
18916,2187,6,Café,2187 - Café,2024-02-24,2024-02-24_PMI-MAD,4,1,4.37,4.37,203,8.2
18917,2188,6,Café,2188 - Café,2024-02-24,2024-02-24_PMI-MAD,4,3,4.28,12.84,203,9.18
18918,2188,4,Snack,2188 - Snack,2024-02-24,2024-02-24_PMI-MAD,4,3,6.22,18.66,203,19.12
18919,2188,5,Refresco,2188 - Refresco,2024-02-24,2024-02-24_PMI-MAD,4,2,3.0,6.0,203,7.56
18920,2189,3,Bocadillo,2189 - Bocadillo,2024-02-24,2024-02-24_MAD-AGP,5,3,10.04,30.12,159,9.31
18921,2189,6,Café,2189 - Café,2024-02-24,2024-02-24_MAD-AGP,5,2,4.14,8.28,159,11.4
18922,2190,2,Cerveza,2190 - Cerveza,2024-02-24,2024-02-24_MAD-AGP,5,1,7.99,7.99,159,8.91
18923,2191,4,Snack,2191 - Snack,2024-02-24,2024-02-24_MAD-AGP,5,1,5.64,5.64,159,14.7
18924,2192,6,Café,2192 - Café,2024-02-24,2024-02-24_MAD-AGP,5,1,3.89,3.89,159,14.81
18925,2192,1,Agua,2192 - Agua,2024-02-24,2024-02-24_MAD-AGP,5,2,2.5,5.0,159,14.08
18926,2193,3,Bocadillo,2193 - Bocadillo,2024-02-24,2024-02-24_MAD-AGP,5,1,10.13,10.13,159,12.49
18927,2193,6,Café,2193 - Café,2024-02-24,2024-02-24_MAD-AGP,5,2,4.39,8.78,159,17.73
18928,2193,2,Cerveza,2193 - Cerveza,2024-02-24,2024-02-24_MAD-AGP,5,3,7.7,23.1,159,11.56
18929,2194,4,Snack,2194 - Snack,2024-02-24,2024-02-24_MAD-AGP,5,3,5.72,17.16,159,12.05
18930,2195,5,Refresco,2195 - Refresco,2024-02-24,2024-02-24_MAD-AGP,5,2,3.49,6.98,159,11.81
18931,2196,3,Bocadillo,2196 - Bocadillo,2024-02-24,2024-02-24_MAD-AGP,5,3,9.96,29.88,159,6.6
18932,2196,5,Refresco,2196 - Refresco,2024-02-24,2024-02-24_MAD-AGP,5,2,3.27,6.54,159,18.96
18933,2197,1,Agua,2197 - Agua,2024-02-24,2024-02-24_AGP-MAD,6,3,2.91,8.73,166,13.91
18934,2198,5,Refresco,2198 - Refresco,2024-02-24,2024-02-24_AGP-MAD,6,3,3.18,9.54,166,18.07
18935,2198,4,Snack,2198 - Snack,2024-02-24,2024-02-24_AGP-MAD,6,3,5.59,16.77,166,8.02
18936,2199,1,Agua,2199 - Agua,2024-02-24,2024-02-24_AGP-MAD,6,1,2.32,2.32,166,18.83
18937,2199,6,Café,2199 - Café,2024-02-24,2024-02-24_AGP-MAD,6,1,3.87,3.87,166,12.91
18938,2200,4,Snack,2200 - Snack,2024-02-24,2024-02-24_BCN-PMI,7,1,5.65,5.65,223,20.0
18939,2200,2,Cerveza,2200 - Cerveza,2024-02-24,2024-02-24_BCN-PMI,7,1,7.72,7.72,223,18.41
18940,2200,3,Bocadillo,2200 - Bocadillo,2024-02-24,2024-02-24_BCN-PMI,7,2,10.19,20.38,223,12.58
18941,2201,1,Agua,2201 - Agua,2024-02-24,2024-02-24_BCN-PMI,7,2,2.1,4.2,223,19.23
18942,2201,3,Bocadillo,2201 - Bocadillo,2024-02-24,2024-02-24_BCN-PMI,7,3,9.62,28.86,223,19.99
18943,2201,5,Refresco,2201 - Refresco,2024-02-24,2024-02-24_BCN-PMI,7,3,3.67,11.01,223,16.12
18944,2202,1,Agua,2202 - Agua,2024-02-24,2024-02-24_BCN-PMI,7,2,2.4,4.8,223,13.82
18945,2203,6,Café,2203 - Café,2024-02-24,2024-02-24_BCN-PMI,7,2,3.72,7.44,223,12.51
18946,2203,5,Refresco,2203 - Refresco,2024-02-24,2024-02-24_BCN-PMI,7,3,3.96,11.88,223,8.31
18947,2204,3,Bocadillo,2204 - Bocadillo,2024-02-24,2024-02-24_BCN-PMI,7,1,9.9,9.9,223,10.28
18948,2204,4,Snack,2204 - Snack,2024-02-24,2024-02-24_BCN-PMI,7,3,6.43,19.29,223,7.77
18949,2205,5,Refresco,2205 - Refresco,2024-02-24,2024-02-24_BCN-PMI,7,1,3.58,3.58,223,11.34
18950,2205,6,Café,2205 - Café,2024-02-24,2024-02-24_BCN-PMI,7,1,4.06,4.06,223,7.06
18951,2205,3,Bocadillo,2205 - Bocadillo,2024-02-24,2024-02-24_BCN-PMI,7,1,9.65,9.65,223,18.21
18952,2206,1,Agua,2206 - Agua,2024-02-24,2024-02-24_PMI-BCN,8,1,2.57,2.57,232,12.09
18953,2206,5,Refresco,2206 - Refresco,2024-02-24,2024-02-24_PMI-BCN,8,1,3.96,3.96,232,8.92
18954,2207,2,Cerveza,2207 - Cerveza,2024-02-24,2024-02-24_PMI-BCN,8,3,8.24,24.72,232,16.09
18955,2208,5,Refresco,2208 - Refresco,2024-02-24,2024-02-24_PMI-BCN,8,3,3.41,10.23,232,10.35
18956,2208,4,Snack,2208 - Snack,2024-02-24,2024-02-24_PMI-BCN,8,3,6.09,18.27,232,6.17
18957,2209,1,Agua,2209 - Agua,2024-02-24,2024-02-24_PMI-BCN,8,2,2.57,5.14,232,17.59
18958,2209,4,Snack,2209 - Snack,2024-02-24,2024-02-24_PMI-BCN,8,3,6.16,18.48,232,6.99
